연도,월,설화명곡,화원,대곡,진천,월배,상인,월촌,송현,서부정류장,대명,안지랑,현충로,영대병원,교대,명덕1,반월당1,중앙로,대구역,칠성시장,신천,동대구역,동구청,아양교,동촌,해안,방촌,용계,율하,신기,반야월,각산,안심,문양,다사,대실,강창,계명대,성서산업단지,이곡,용산,죽전,감삼,두류,내당,반고개,청라언덕2,반월당2,경대병원,대구은행,범어,수성구청,만촌,담티,연호,대공원,고산,신매,사월,정평,임당,영남대,칠곡경대병원,학정,팔거,동천,칠곡운암,구암,태전,매천,매천시장,팔달,공단,만평,팔달시장,원대,북구청,달성공원,서문시장,청라언덕3,남산,명덕3,건들바위,대봉교,수성시장,수성구민운동장,어린이세상,황금,수성못,지산,범물,용지
2019,08,89277607,85409329,122644199,166805298,107720585,236111719,112326212,81874868,166109663,133340467,92785917,82916274,125808332,80288091,74520112,223973049,473837331,217577748,56054394,91972023,574886931,66493641,61975788,47881331,52259741,61348921,31527257,109760344,79523869,42435436,106261431,100651881,45224286,62116072,173032220,176925612,153610971,134469164,97441239,197809649,139222533,129136988,165505555,89006599,69661680,99381446,728142205,152221439,120131633,183211797,106155558,78305065,61335455,12603582,39423004,56929318,145810348,98526003,102302483,85987826,183313133,28398506,7217650,108747650,50604854,86102514,56871270,40769347,50820066,34161364,21051992,22819913,44997018,40138151,24008164,62700508,23565124,122318424,31272179,55920986,57805312,19793919,58048030,45075202,35640462,23746411,57241440,47525397,47677942,77429545,33706184
2019,09,88288073,86162954,121890711,164577078,108150031,227594068,114385044,79434172,159047023,120523367,91025244,81547436,141955030,85263683,73799376,198448007,409339615,213132243,58354582,94459010,536927032,67194419,61458916,48948888,53004417,61780501,31815331,105930367,80095225,44339595,102493780,130455435,43741506,63060917,171155623,213126663,230543133,132933914,99295069,201712645,138937365,129951809,157899600,89934081,73836698,100696213,647634909,151263236,125905498,181556979,105076601,82779344,69768115,14046383,26200964,59398017,150844303,101591376,104358809,90808359,331203738,26507984,6957905,105136410,50775884,83719071,74540496,43295345,50948029,34759818,21238032,23068268,46298862,40194945,24155717,65023522,23968649,113758731,32152007,64514600,59414633,20037671,55293469,44560534,36128902,22875154,55830688,53101031,48380228,75610179,33590098
2019,10,93419982,90762600,131394962,178163647,116645408,244773238,121062837,85757498,165132958,134645718,100163603,88966929,152863460,90494940,78000680,212886840,432958835,216928425,64253198,101651752,547699460,72511274,69620639,56055504,60871188,67397066,35342087,115662539,85867658,49428558,113808966,144977373,47699974,67728061,188921388,227178692,238670463,149450481,107574681,223883855,153532455,142921987,180087740,99068694,78703547,113928096,682421048,163864402,136187770,200433689,112026965,87664401,75311991,14875455,9468789,64501011,160158024,108535326,113090687,98709519,339554804,30167612,8111093,114000544,56419558,92746550,80052842,46928296,56039918,39534740,23388762,27455456,47491946,42601187,26883154,70761564,26918697,135636442,35504746,69518097,64892261,22727402,60343672,49854005,39218716,27067993,60286592,55004608,51662262,81626908,36573097
2019,11,93957801,90084311,132578332,179192945,115519570,244947853,119653833,85749756,164794363,129554512,100214558,90199429,150913052,90049409,75816654,215432484,440592959,218165445,77913959,101461932,571786518,71808674,69512848,55944303,60340101,68465565,35123103,116332117,86554514,49012614,113502598,144955495,46014052,67777186,185321549,228267953,245291669,149334745,106088599,219260253,154128946,139107033,172968304,98845508,78749862,109004779,697170253,164962829,135932818,201784329,108634424,85834656,74905776,15298066,9796354,65698003,160599796,109016903,113215042,97647635,349053632,29667645,8182334,113741120,55872622,91259704,81169520,46552066,55429508,39930470,23770528,26479499,48358528,41806337,26177111,71424067,25498120,123851736,35171011,69642257,63253133,22343560,59183836,49600523,39298418,28126385,60149435,53230588,49138231,80779395,35531767
2019,12,94475705,92349767,132896327,181551423,117777422,255220662,123614921,88830682,168919757,139734672,102061172,90169330,136146265,87519782,75287645,226464926,505382463,224536690,68635674,103723329,601620334,73014899,68800625,54363874,61248151,69880566,35828136,121547099,87250024,48813826,117502731,127834255,45794260,68873918,188310122,211115889,217706779,154039861,108292847,214428232,160742560,140099837,175581677,100502752,78163872,107314016,746545776,167479025,138242519,207299453,107461817,84859910,72543344,14781876,9462031,65835892,162278123,111255336,114650893,97473107,285085940,28635715,8342785,117381082,55586465,92676659,72898208,45448194,55761844,41619158,24236522,25543051,47840647,42346016,25471178,71604187,24272474,118800763,33850537,66986091,61742376,22630648,59994294,50378415,40972648,25149074,62611914,55652828,49012899,82847612,35377629
2020,01,86020838,86296312,120080626,168334147,106125803,234712893,108677201,83358463,163198805,137213705,93948456,80883736,117524137,71175534,66580171,220475020,471905824,207387577,62451173,92243524,569315034,63607007,60982784,47706697,53449390,62824414,31655648,109254050,78816293,41772976,106096068,97883712,42252723,60275700,168222565,168950843,151231272,136169195,95735184,185787261,141747408,125097300,153683134,88701987,69350062,94808322,722859516,151245502,119251016,189079867,104366703,75824945,55290194,12721428,7928956,58900471,145228648,98826466,104134406,85229113,179847737,25154844,6417700,106030209,49422085,82059137,57339919,41142992,48788270,37844873,22179792,23405952,47098063,40461172,22896385,63109311,21362603,103072815,31158643,53837746,50239016,20269170,54936038,46083780,36170362,23475519,56427556,46193451,43899402,75837004,32267215
2020,02,58842346,57352493,80926865,113454104,72785137,153516736,74756757,59284199,101223947,89224706,62411767,56775837,80609928,48250283,46002069,144198354,286953665,130669171,41103608,64426352,321281054,46176750,41856806,34306850,38531962,43718325,23506851,75871307,56901973,30021644,72348620,67080698,30519316,42904060,117601027,119480519,103238396,98811317,67649122,123708873,100979108,86206077,105821372,65231182,50730009,62828818,445305829,108602112,84374036,132810501,69601156,50717284,38146599,8581106,5959454,41350592,99142343,65790143,72060544,57903801,118202661,17135476,4225079,72532183,34525471,57920304,38552986,28393833,33865867,26426455,16370242,19354074,29380379,28798125,16893402,47399371,15739851,55041560,23272738,37992248,34870672,15268861,37816768,33329823,24976519,15995040,40232234,30710664,30889360,52305444,22596480
2020,03,32898125,30139479,42327763,59785120,39221009,73947416,40756320,35990687,43179539,24102186,35746006,31588822,44159640,25288653,22237180,63908591,102066531,60942956,24687649,36218517,113722490,29034247,25166568,21840983,21618641,24205684,12923868,43674395,33362867,17126748,37753910,33773847,19767748,24731518,63877429,78342053,59339069,60896039,41320648,65016047,59781785,53972112,63593778,42591510,32963090,34333054,178929942,63004758,48067318,72592118,32954868,24196704,17222184,4232049,3431065,22740884,50732137,30962523,39064613,29056028,58988499,9000675,2384350,37902997,19638319,34405136,21775257,16875458,19984875,15163960,10231184,13196149,15693198,18958157,11547897,28883380,10837362,25882906,14646097,21508331,18212790,9440802,23626211,20523985,13901653,10055505,23392405,23937188,17274164,30858570,14459334
2020,04,45100966,44374536,61602354,85471657,55298575,111458778,57649811,48580947,64169840,33989853,48857382,42845994,57417595,34243002,35048278,99099665,173815870,91660075,32963723,49887058,193996613,38440921,33582749,28416601,29701216,32620885,18973598,58640034,45400806,23405663,53146552,49012216,26017164,33886604,88536960,96475564,79720297,77458502,55593125,92381986,80253675,71451026,86319415,54500803,42033333,51810271,305631418,83951006,64821967,101860542,52016723,36390791,25920410,5885738,5150213,32343402,74686704,46960302,56772730,43238604,87622115,12672654,3686475,54305909,27491522,48342060,30004932,23271932,28087215,21536260,12781627,14084522,20360141,24555536,14487023,38190857,13232990,52744236,19294971,29535993,26999684,12235357,31263705,27074635,19411942,13843371,32295006,30571353,23932795,42842824,19462745
2020,05,58577184,58158334,80413341,112777631,70514355,149428325,77474886,58809479,93154455,42366074,61934751,54293953,80719800,46797545,48398891,130559906,245022216,126940886,42736612,62979084,303460371,46640757,43026567,34983596,37142891,42703161,22964958,74283539,56814781,29476742,70176870,65977439,33826537,43142813,115885245,117362413,110738793,92766636,70241792,120281517,100043061,90174056,106268488,65840661,50717539,70974259,421734800,104889522,81620634,127582833,69938932,51128114,38377259,8103387,6393175,41634921,96911853,62359875,73119621,57741287,121281167,16446436,5306793,72523480,35099020,62092551,40997058,30139438,36259215,27693719,15865943,15088278,26447954,30166122,17370143,47573071,16157386,93187528,23157816,40917971,37653137,16089377,39540972,34236931,25564808,16843519,41075304,36803090,31542106,55797972,24237366
2020,06,63397931,63345590,86888731,121961561,76782542,160752603,85209580,62882082,97858487,45656757,66802145,56776618,89975352,56836768,55096232,135793238,250288234,136089755,44139312,70912881,319459922,50634571,46357365,37585861,40130874,44832991,26197485,79025952,60841552,32794475,78739120,78401221,34953725,47150977,126660121,136653867,128643305,101894307,74796190,132595735,106079815,101430035,112747928,70411046,56603429,77991264,426009013,116921253,92206523,143491127,76153520,54604199,48095748,9723575,6827271,46079892,105757248,68510392,77217424,63393233,134559870,17864950,5991318,77738789,38386540,66690287,46543071,30955832,40223990,29550813,16651468,16801306,27495965,31910910,18434758,52377337,17515498,90801894,25125999,50831837,46666432,17516478,41972068,36743687,27291686,18067697,42788193,35652589,34258224,58485120,25040814
2020,07,68731822,68290703,95089312,134296488,84834396,179837940,92209497,67216496,106606900,48822740,73040483,61501056,92951234,62160658,58228805,153697548,292870914,144932920,46570761,76114551,372914660,53666975,50335047,39971633,42846115,47540464,28041204,85487924,65413995,35475887,85803281,82983808,35109150,51802979,137906128,141561072,129685336,109089640,79844615,146859778,116522664,107729686,121447540,74295389,59043970,80331167,497312976,129534182,100733970,157503917,84446230,61084038,50760781,10651706,9238787,51108091,116898852,78131493,83695515,70702109,140749889,19817425,5223459,85286468,42240952,72529657,48742935,32892036,44498103,31467798,18607067,19120756,29081437,32911734,18961412,56129654,17994641,86620154,26864097,54011850,50720019,18560248,44372545,38440735,30089713,19247921,45424634,38803215,36094907,62289882,26279342
2020,08,62620266,62165758,84589443,120475335,77367509,164002899,81874163,61319272,103069152,44103827,65587662,54570336,80803696,54205432,51999165,146051117,289760313,141762891,41183998,66615798,368103564,47272513,44490421,34823749,38738143,41824957,25362627,78923822,58548753,31703710,76755946,72912632,33980833,45808128,122701024,126233607,112446117,95773985,70706814,130317017,103550690,94738372,107976145,66607399,51021144,68573788,469565522,114148783,88693227,139050215,76853231,55601299,42074173,8962931,9957340,44164928,103323302,69199582,76142243,65346684,130999526,18057366,4770650,78891257,37313218,64417653,43675019,29792859,38719419,28060812,16348754,16793537,26678636,30174742,17115584,49070743,15986467,75104703,23548648,45962868,42708039,16220313,40803638,33678001,26321192,17875896,40989581,35009063,32004683,56037560,24268992
2020,09,60557959,61449939,82747644,117291697,75458042,153818456,80762378,60869842,94322690,43970973,66438355,54728335,87242135,53008516,52334775,129406773,238610809,128073370,42893170,65697216,300303592,48210486,42448718,35421571,39053715,41255658,25306235,75014211,58750748,31423886,74643544,77373184,33603200,47655777,124126318,132541931,126447410,97091442,71334505,128227705,102719350,95218664,106907981,68330675,53625262,73128266,416975954,112457005,92701978,140361591,78357906,57232456,48082600,8959061,7723998,45022297,103853293,69981384,76173600,65730792,165632253,17324266,4841350,75025386,37903168,63717740,49377024,30905532,38965552,28862864,16252753,19383849,26673154,31150535,16914191,51212719,16800793,76604908,24190587,47660572,44002339,16164432,41368413,34973740,26259795,17588357,41721005,34597707,32349922,55726029,23620565
2020,10,69228987,68881385,94623404,130902461,84381733,177213018,90140892,66442926,110594194,48354120,75863472,61633185,101411389,62273392,56660602,141339422,280408291,148215168,46203283,74284175,377274195,52714321,51005631,40812620,43856473,47094958,27589527,84861273,65292325,36023219,85240784,92306625,38922465,52612591,138516748,147573160,155697565,107494478,80133046,143440807,114330633,105916628,125607291,74751564,59148498,81241732,475771796,122816392,99178238,150770646,84656737,62563762,55426319,10079907,11476643,49497985,115318857,77579631,84380667,75558462,174937700,19853698,6318436,84499149,43905432,70890764,60749633,35546796,42713641,31426969,17837206,22106372,29996481,33149164,18702496,57219496,18505180,87658110,26605174,54003708,47481168,18164604,44387130,37541838,28972420,19389306,46336894,41646198,35681265,61767037,26539561
2020,11,71041372,69751474,96349250,136733676,87497596,181009504,91870941,68048389,110708832,49614369,77944815,64014844,112790975,66551714,58048468,148404220,286211951,153482886,48390846,79705843,391148966,54531743,51634221,41873573,44820466,48965067,28188693,87579640,67391909,38029721,87953334,96363249,36331334,54193618,139545912,150352037,159972486,110273352,83287631,148613346,118351136,108352738,121549223,76683758,61370927,82828717,490540870,130072062,103587690,161936099,88591828,65431260,58268258,10295117,10501421,51885381,118550168,81003858,86067519,77367212,182134794,20449840,6155168,83225064,44263409,70773967,64197864,36325262,43053490,32491349,18720029,21058278,30933619,33007561,18991633,58893400,19074615,85531040,27935704,56778924,48914436,18859143,44882734,39694906,29386283,20324335,47191522,39353458,35765468,61525405,28808488
2020,12,62206360,61422730,83597798,119457513,78222234,157653100,81720527,63240306,94963489,45885076,68925410,58110159,94246201,54977916,49895568,130705855,242880928,128002149,42788904,72279208,297508459,48796393,44067976,36521099,38912813,43204764,25442229,78848877,61399256,33295961,76230677,74592206,30211318,45630054,117794115,136600085,137884889,99504368,73286022,127567372,107130399,97066057,103748106,71042084,55301328,71604329,408065994,119402937,94379827,147508472,77019012,55720680,47630631,8665832,8107129,45330184,104341455,71614759,77885982,66228776,129604038,17774881,5340589,74683792,38319075,62920374,50338151,31639494,38430718,29666483,17704466,20483532,27519890,30831973,17702811,53137520,17445109,70327526,25029297,48709416,41734422,17436982,41681683,36304592,26325765,18133892,44008445,34915463,32342283,57009085,26491617
2021,01,56634700,56869355,77918404,111649288,74420983,149625813,72567719,60157840,90663748,44320152,63889024,54133523,72659041,50167816,46517526,135530330,253523691,122285080,39922300,66427314,295721764,43697410,39022778,33355222,35449154,39694783,23040911,72701530,55577321,29203865,68950662,65259389,28990650,42748397,111424636,118906980,106066769,94405500,68897511,118350189,101251546,87743542,97210674,65933661,50800625,65655991,423986455,113378727,88339655,142443752,78459467,54109244,38276353,7692449,6922736,41961696,97841252,68272820,75619411,60183885,113320954,16281114,4667543,72708467,35380864,59491064,42402717,29638735,34939459,28395155,16891267,18361692,25582660,29327196,16271299,50437231,15814490,65881513,23678278,40377057,37441016,15840569,39057872,33250833,24170410,16996384,41002188,31051325,29466081,52864116,24376736
2021,02,57313356,57675972,78528203,112828622,73787019,153923034,72254180,58665954,96492391,43681413,63430270,54745444,71254857,49192406,44538627,135022865,284958370,124383543,40085413,64489202,342444017,42301440,39747658,33146241,34884545,39222807,22956170,71779444,54704414,28666435,68932172,65090611,29973126,41940718,114603395,114107954,105124087,93095062,69072618,116754061,99270539,88350140,101095695,64916930,50007791,64569346,452494360,110461281,86988493,137569493,76479171,52533606,39882117,7873485,6589902,42575521,98619064,67719359,75401043,60036240,114048575,15584770,4465411,68563555,34580443,57583122,40300893,28370303,34297951,27354874,15734582,16895763,26712100,28461052,15555494,49545989,16329771,63022584,22551870,38490510,36456547,15458993,38355979,32744918,24022774,16571154,40352398,34670578,30205031,52731688,24246369
2021,03,70761095,71761118,96199318,138356622,90476635,185182354,95088096,71501757,108719176,51760389,81424400,68976000,114839095,70581749,58692532,150924290,293041127,151055294,49436499,82261151,383120728,54767492,53172856,44512427,43283514,47452461,29892101,87132699,67238449,37841649,86923669,94972980,36953304,54495662,141525673,158880314,175305413,112473365,86015919,146865631,118085842,114551865,130440191,77334335,64423948,84565535,485574474,137137520,107707756,169085415,92667909,66169939,65297491,10470910,8796919,53633939,122980941,85016092,94006839,79201290,191616413,20922532,6695172,84551918,45063828,71170801,64698742,36677830,43661918,32651305,19449873,20328736,29355954,34807916,20053006,60982319,20372507,83659146,28581364,61642775,52790991,19129587,46930756,40243761,29407853,20706886,48391589,43671676,37943250,64794109,30221440
2021,04,71462405,70773821,94389637,135703855,89680330,180573364,95577303,70666577,107221750,51724267,79606201,67525367,110977553,69511238,57040709,145296114,269226453,148252238,49017980,80869197,375832109,54629296,50809095,41350019,43748536,48588032,29245417,85050697,65440621,37591818,85793580,95432250,36442325,53582556,141347923,157134487,174591729,111995711,84336575,146904106,116711656,112064937,126780036,77210640,64371810,83433008,457905934,134812592,107724229,167477289,90205195,65150714,62650449,10610588,18727595,53708792,120167823,82263438,92841702,77276937,205029078,20623662,6907163,82854068,44556496,70863738,56888560,36284640,43227543,32928390,19304203,20146870,29181201,34952844,20164271,60686880,20455554,83578353,28297580,60123496,50952777,18670781,46190383,40307780,29255777,20485782,47179834,40575532,37274386,63241990,29793010
2021,05,70243408,69615172,94187502,135097387,88943807,182692679,92488269,69418675,111518129,52305158,78533349,66827739,106198485,64568300,57460474,148181344,300163383,151078837,47786434,78550559,416010296,52581112,49890922,41299563,43779462,48954728,27743734,85456954,65562524,37556080,86392626,92115188,36141268,52066572,140459230,145180626,151020494,107743154,83709948,145540333,114308507,110491478,126373155,75762229,61019169,81097458,487425186,130959151,102669711,159779560,88419949,63865705,57928820,10600894,31143245,51903626,117707725,80084361,95537530,76499832,202156982,20570805,6668744,85198760,44037735,71370721,57832522,36694143,43055951,32342152,18545642,19085211,29241816,34424313,19572437,58926987,20313634,85966487,27026663,55018011,49135826,18186677,46522086,39071625,28403313,20037535,47003588,41849490,36294142,62598284,29763483
2021,06,68455829,67379089,90661027,131343131,86360637,174381779,90230225,67980878,102884390,50889691,76269871,63655040,94371748,64567504,55856831,142317520,267691579,143105900,44437878,76105381,368235363,50849435,46961879,39280318,42040736,47243825,28290981,83341941,64913024,38133192,84353525,88358011,34520978,52456468,135963281,152873615,150957612,106051687,81125594,141763679,112127737,108973570,118157407,74586830,60522596,80737123,446454778,133058376,105162702,162235078,88410059,62138795,56117892,10328015,19365514,51069165,115271105,79068085,95965556,75518309,169695836,20497371,7250075,81340307,44691741,69213097,54739709,34065766,41618929,31585361,18328545,19861709,27740566,33422983,19147348,58599962,20319009,83883691,27297212,56513139,49674785,17560182,45381141,38637217,28615095,19399245,45349075,37615912,35414077,61224920,28798225
2021,07,67698804,64542995,87358755,125974947,84539885,173101930,85475398,65106797,99438753,50488582,72460038,60513017,80142447,59615535,54199014,144782518,279278553,140161340,42459531,74019254,364170004,48125471,45367580,36476018,39895403,47825391,26683434,82833151,63730005,36632178,82141340,78382592,34175964,49947193,130504414,136226100,121190370,103367608,77560441,136740044,108708799,104127545,113178462,72979790,57050418,74048712,457024929,130415546,99957945,158479151,90555906,58359462,48281076,9983592,13307259,49704673,110734228,77672104,94869483,71482526,133273613,20728786,5521468,81954903,40541642,67726169,46994536,32509166,40454254,30379159,17668607,19647049,26974107,32391201,18432792,57650332,19612765,78381442,26728727,50165838,45620437,17148773,44623214,36857700,27484172,19259451,45218489,36680149,33709482,60283650,28107728
2021,08,62274424,59208720,79337902,115305743,77670548,158421271,77316085,61212045,95003885,46672944,65787829,56229394,72733952,55965711,49988269,133266079,257045672,129336627,39137260,66515010,351102369,44544797,41447240,33869362,35910432,44869428,24121686,75253231,57886522,33108419,75383209,73490771,31611308,44896056,119579109,126317900,112165195,91930434,70257616,119937813,97753641,95137604,101971348,65823320,52261962,64047905,412399580,119995334,91201683,142356850,82006430,54316753,44907776,8663253,12716209,44970816,99524025,69801822,86141782,66359151,122625227,18602395,4623531,73890487,36681904,60414913,42494695,29624690,36273461,26909610,15843911,17438017,24703336,30228458,16617791,51351807,18568390,61258484,24290600,44922424,41932336,15720206,40809628,33465282,24687347,16812302,41516213,34767493,30863699,55239567,25110716
2021,09,65778350,62834565,85034719,122149118,80819827,163673566,80871317,62677806,100524129,47446518,68190067,58614104,87957840,62991628,52612378,133521815,263423541,131621620,42464635,69621662,362553099,47388877,44108373,36986563,38080256,47780803,24448794,78159631,61015350,34817723,78780713,84347039,33242457,49813704,127244381,139184586,134272381,96322743,74953980,128285216,101868559,100573122,107340541,67651074,55393262,72062130,434383430,121675040,95500597,141936094,84461511,57318414,53839559,9292019,20031437,47970366,106985395,73253662,90705632,72273626,159748348,18647818,5361100,76693796,39761629,63890846,52298652,31860020,39465874,29477165,16767943,17745743,27369219,31642329,17150692,53710944,19707874,74851922,25686202,49539596,45371014,15871817,43012051,35525737,25688171,17963579,43020182,38656253,33331470,57462161,26836768
2021,10,70878684,67684955,92396991,132231757,86927618,176465191,86287919,67943896,107633555,51092969,75164528,64620222,95076434,66070492,55371753,143852305,282425321,148410378,45917329,76763884,417501311,51444305,49280857,43485557,42950108,53868915,28378640,85761134,66077669,38206767,86207626,93665486,37546104,57265158,138187362,165261532,180014311,105419261,80445108,142892411,113106242,109087002,123586158,74668929,59979137,84179809,463795990,128976857,104339608,154920195,91570546,63229218,57116897,10623330,25989889,53264173,116403410,81430794,97899878,78947471,172595343,20505391,6562899,83707460,43948601,69534092,57650748,35124591,42619691,31989867,18295582,20141286,28392466,33206901,18745797,58591291,22158143,86459990,29660320,56397564,49323440,17659621,46490918,38657743,28497456,20327452,46437035,43368600,36314473,61820133,29514843
2021,11,72821974,70170029,98640842,141850539,91163412,184758901,90696314,69836689,109877219,53888850,76900841,67086716,103343435,69968262,55527888,150472232,291646556,156013379,49203506,82263729,437993777,53850333,52800415,43600009,44435174,56894576,29883613,89545203,69199609,39672583,91822528,102520480,36683754,60988983,143767669,192665636,216812636,114491989,86924571,154742019,121959179,113050833,131166831,79419655,63409700,89801075,488130151,138678420,114642737,171945938,95001072,67243129,61142500,11698618,17292115,58597911,125935488,89731165,105587135,85627416,226191550,21942458,7009911,86824614,46241184,72186618,65470547,37100815,43683865,33224198,19939868,21616591,29433459,34085976,19745299,62415908,23437498,82821031,31598575,62096383,50536307,18304286,46740016,40591042,29867563,21106573,48090933,43456871,38145116,65671078,30794861
2021,12,71658089,69447000,95624312,139300270,91577852,187359106,89000486,69790423,107881266,53271241,77656965,67002611,94588126,70215770,55829138,155309632,320642949,153713965,47328850,81708987,433209281,54244666,49293197,41031953,43411882,55422328,29015937,91034081,68103494,38697832,92582475,97402404,34388309,60491943,142936133,170021500,179196060,115036974,84594545,147848218,119372206,113240243,126377639,78709155,62231247,86136969,497508214,139098532,112410864,168083210,91734067,64298292,59517904,10729086,8592228,55812264,120306371,88501997,102620512,80965562,179989887,20285476,6802911,88518126,44580627,70417079,58570370,35358991,42725112,32716687,19687834,21870546,28589240,33385277,19006431,61152876,22415823,76048133,31227911,57185417,52266606,18621302,46494727,40775053,28863009,20942975,48500465,44816171,37632243,63820775,29701895
2022,01,64727368,63826634,87126602,128628311,83869740,170671825,76961821,64033526,102667499,49972281,70675697,60107172,76893045,60879847,50013621,153359763,315997362,139348126,44515372,71524464,410675825,47875376,44479261,37799163,38874675,49925783,26066375,81264132,61622416,34140260,81587718,81162862,32482360,53475124,127382154,130419033,121832350,103813923,76285997,132031022,108576167,100992619,110469449,70959594,55940038,76846304,495056175,128447945,98912079,154229433,90833527,59689094,44505858,9269378,7819411,50099300,110828130,79382403,94328399,70899104,132481053,18531434,5915536,81726351,39630756,66244116,45113499,31970438,39216648,31334990,17868143,19560029,28562039,31992719,17526984,56041856,20953036,73784773,28791041,43999569,43972686,16987118,44355549,37926204,26610971,18794561,44679742,39029041,34008149,58742257,26985868
2022,02,55364204,52996183,71748292,109280503,70349174,142434969,65107832,55689932,85043424,43097782,59648082,51630140,64130291,50757026,42279272,127648290,256040439,117517063,35548928,60664309,347504309,40502766,37894928,33018068,32734541,43155650,21159293,68077627,52843338,29770667,69043294,69892162,28673081,45649000,107480335,111205953,102516228,88232887,63673104,107874466,91846907,85403329,93973994,60651624,47189315,64218556,399052960,110153134,84350895,128535279,76057332,50864038,37511669,7567821,6817022,42103938,91920101,65548941,79213540,58863873,114846559,16337369,4948375,67069341,32495036,54394357,36197421,27135324,31741515,24980214,15011568,16634347,22062065,26037665,14716579,47523173,17991550,52395884,24191369,36493041,35715676,14373327,36372065,32263738,21480896,14921504,38194562,32082603,28328593,48188548,22240487
2022,03,65299547,62999206,83609617,131343304,82170718,166933940,80830204,64309535,94014607,48931334,72245057,61661653,101413236,67756693,52076213,138599580,267770309,138564695,43888029,74466118,367701143,51073411,45765512,39840471,38128679,50508483,25398765,79830992,62033486,34985482,81965181,96440355,34722168,55996263,129591470,182285425,210605999,105027227,79702577,136358698,112594435,106871750,117152565,73467337,60704683,82632618,436898049,131358854,107077021,153431135,89831499,63802134,59103908,9749740,8499836,52801682,116064238,82045739,96055597,72813883,289141856,19887269,6781403,79199737,43080992,65603023,54865019,33571485,38578500,30256032,17724943,19065018,25828061,32171343,18083594,58367281,22626771,69918228,29670941,59143206,49358217,18654493,42757764,36948320,25023298,18269703,44227291,38934679,34836216,56777547,26394716
2022,04,70697651,67492874,89590039,142015638,87265021,174374210,88004888,65941071,104270287,51412345,75801316,65317516,102834589,69348895,54304338,145310110,273442148,149919871,46375165,78765021,405856551,53652470,51171341,47710497,42208191,55312509,27104822,86092593,65419239,38025313,88140102,101559592,37122427,59895356,140183328,185478215,205654892,111640238,83657650,145466883,118650783,113217300,141990092,79535997,67467816,89245728,460278721,139130547,112561432,163174676,95255022,65350489,62523258,10902801,37905239,56438826,124978629,87716382,104306476,79712895,277635722,21274888,7787367,83823189,46519841,70489388,60035742,36163752,42453222,32134758,18625306,19707584,27654039,33632731,19313639,62354710,24264469,82914225,33009443,62072294,52094084,23092584,45893712,39904137,28340920,21003658,47465818,50217670,37404111,60161948,28633157
2022,05,77552616,75990906,99819924,157054688,95824546,196423675,92644996,72282224,117292591,57112345,80484855,69855963,112635111,73789764,57578304,164652089,332870103,168547252,49487558,85355634,483523078,56395108,52788206,44483314,45236221,59997623,28792309,95423642,70742180,41314072,98126939,112634174,40190494,65358555,158084554,199061185,239781793,122991159,92151433,166082866,129854222,122614731,157619695,83188683,75372363,99365490,541435244,150683452,123234607,178310781,103597825,72339123,68650604,12331453,59792889,63333406,138598473,95856839,116475842,89473498,329143778,23489751,8182167,94595574,50378023,76584433,64460576,40887011,45996955,34553134,19642288,20859585,31446853,36118909,20645488,68872573,25601748,96613379,35934845,66036088,54584133,27649652,49239460,43136308,30469135,23699615,51134844,49501899,40172963,66640251,31264184
2022,06,73789589,71372335,91862492,144838702,89452922,180045949,87567858,67915336,107352822,52775604,74186968,65070455,94698104,69969951,54513637,153689720,297196709,156155111,45717866,80950763,440362460,53238532,48422633,41243514,42161922,57318956,27923452,90116314,66963970,38730346,91163616,98865919,38288943,62754225,146079775,171815641,170992733,113271286,82847281,152130305,120251701,112930153,130835200,77451671,70249875,90012131,490661477,140916629,111638830,164303725,96271820,66013161,59099344,10729670,38316578,56436804,125401364,86561973,104545372,79424569,213763692,22293707,7448999,85883561,46384514,70287252,54335758,36085863,42204515,32199271,18110390,20296904,28952055,33905301,18736341,61966163,23646616,91084391,33968470,58970751,52913333,25998436,46209669,41546414,28635680,22495021,48163696,43393722,37618662,62394903,30455914
2022,07,73566114,70612167,91200586,146349829,89383266,181648998,86286700,67795106,109762215,53399286,72391651,63251847,80960525,72560383,53590727,164423831,348267521,160526924,44300985,79523060,477857472,51121349,47436919,38328812,41575976,56469750,27346971,92059181,66942633,37741416,92078568,91741618,37522077,65389173,145023198,143858231,127262560,112907872,81671563,153139644,117575805,111277662,151828064,78316990,68899853,85413534,540747602,140278188,107494487,164205209,97199435,64943417,53161081,10410896,39041093,55967351,123541383,85423946,102385159,77242611,150959032,23192074,6953718,86705289,44225690,70229145,48858697,34460182,41963847,32426300,18303870,20386976,28974821,33686201,18511893,60620368,22539220,87900393,33401715,52550991,49856529,25691609,47514285,40887787,27791436,22329541,48073955,39993997,37333717,63048945,30040053
